x,y,z
1.147714,0.849587,-7.91
1.146301,0.85,-7.87749
1.149053,0.85,-7.87749
1.151805,0.85,-7.87749
1.154557,0.85,-7.87749
1.15731,0.85,-7.87749
1.160062,0.85,-7.87749
1.162814,0.85,-7.87749
1.165566,0.85,-7.87749
1.45395,0.849587,-7.91
1.45666,0.849587,-7.91
1.45937,0.849587,-7.91
1.46208,0.849587,-7.91
1.46479,0.849587,-7.91
1.4675,0.849587,-7.91
1.47021,0.849587,-7.91
1.47292,0.849587,-7.91
1.476566,0.85,-7.87749
1.479318,0.85,-7.87749
1.48207,0.85,-7.87749
1.484823,0.85,-7.87749
1.487575,0.85,-7.87749
1.490327,0.85,-7.87749
1.493079,0.85,-7.87749
1.495832,0.85,-7.87749
1.43227,0.849587,-7.91
1.43498,0.849587,-7.91
1.43769,0.849587,-7.91
1.4404,0.849587,-7.91
1.44311,0.849587,-7.91
1.44582,0.849587,-7.91
1.44853,0.849587,-7.91
1.45124,0.849587,-7.91
1.454548,0.85,-7.87749
1.457301,0.85,-7.87749
1.460053,0.85,-7.87749
1.462805,0.85,-7.87749
1.465557,0.85,-7.87749
1.468309,0.85,-7.87749
1.471062,0.85,-7.87749
1.473814,0.85,-7.87749
1.063702,0.849587,-7.91
1.066412,0.849587,-7.91
1.069122,0.849587,-7.91
1.071832,0.849587,-7.91
1.074542,0.849587,-7.91
1.077252,0.849587,-7.91
1.079962,0.849587,-7.91
1.082672,0.849587,-7.91
1.080248,0.85,-7.87749
1.083,0.85,-7.87749
1.085752,0.85,-7.87749
1.088504,0.85,-7.87749
1.091257,0.85,-7.87749
1.094009,0.85,-7.87749
1.096761,0.85,-7.87749
1.099513,0.85,-7.87749
0.7699999,0.8476435,-7.882989
0.7699999,0.8481846,-7.89051
0.7699999,0.848722,-7.897977
0.77,0.8492556,-7.905392
0.7710162,0.849587,-7.91
0.7737262,0.849587,-7.91
0.7764363,0.849587,-7.91
0.7791463,0.849587,-7.91
0.7720002,0.85,-7.87749
0.7747524,0.85,-7.87749
0.7775047,0.85,-7.87749
0.7802569,0.85,-7.87749
0.7830091,0.85,-7.87749
0.7857614,0.85,-7.87749
0.7885135,0.85,-7.87749
0.7912658,0.85,-7.87749
0.77,0.8383914,-7.905393
0.7710162,0.8387468,-7.91
0.77,0.8411074,-7.905393
0.7710162,0.8414569,-7.91
0.77,0.8438234,-7.905393
0.7710162,0.8441669,-7.91
0.77,0.8465395,-7.905392
0.7710162,0.846877,-7.91
0.77,0.8476737,-7.844569
0.7699999,0.8482245,-7.852363
0.77,0.8487715,-7.860103
0.7699999,0.8493143,-7.867786
0.7699999,0.8498533,-7.875415
0.7699999,0.8488225,-7.820838
0.7699999,0.8493752,-7.828806
0.77,0.8499239,-7.836716
0.7724131,0.85,-7.837813
0.7752168,0.85,-7.837813
0.7780205,0.85,-7.837813
0.7808241,0.85,-7.837813
0.7836278,0.85,-7.837813
0.7785559,0.85,-7.796625
0.781413,0.85,-7.796625
0.78427,0.85,-7.796625
1.215465,0.849587,-7.91
1.218175,0.849587,-7.91
1.220885,0.849587,-7.91
1.223595,0.849587,-7.91
1.226305,0.849587,-7.91
1.229015,0.849587,-7.91
1.231726,0.849587,-7.91
1.234436,0.849587,-7.91
1.234372,0.85,-7.87749
1.237124,0.85,-7.87749
1.239876,0.85,-7.87749
1.242628,0.85,-7.87749
1.24538,0.85,-7.87749
1.248133,0.85,-7.87749
1.250885,0.85,-7.87749
1.253637,0.85,-7.87749
1.237146,0.849587,-7.91
1.239856,0.849587,-7.91
1.242566,0.849587,-7.91
1.245276,0.849587,-7.91
1.247986,0.849587,-7.91
1.250696,0.849587,-7.91
1.253406,0.849587,-7.91
1.256116,0.849587,-7.91
1.256389,0.85,-7.87749
1.259141,0.85,-7.87749
1.261894,0.85,-7.87749
1.264646,0.85,-7.87749
1.267398,0.85,-7.87749
1.27015,0.85,-7.87749
1.272902,0.85,-7.87749
1.275655,0.85,-7.87749
1.627394,0.849587,-7.91
1.630104,0.849587,-7.91
1.632814,0.849587,-7.91
1.635524,0.849587,-7.91
1.638234,0.849587,-7.91
1.640944,0.849587,-7.91
1.643654,0.849587,-7.91
1.646364,0.849587,-7.91
1.652708,0.85,-7.87749
1.65546,0.85,-7.87749
1.658212,0.85,-7.87749
1.660964,0.85,-7.87749
1.663716,0.85,-7.87749
1.666469,0.85,-7.87749
1.669221,0.85,-7.87749
1.671973,0.85,-7.87749
0.9769804,0.849587,-7.91
0.9796905,0.849587,-7.91
0.9824005,0.849587,-7.91
0.9851105,0.849587,-7.91
0.9878206,0.849587,-7.91
0.9905307,0.849587,-7.91
0.9932407,0.849587,-7.91
0.9959508,0.849587,-7.91
0.9921772,0.85,-7.87749
0.9949294,0.85,-7.87749
0.9976816,0.85,-7.87749
1.000434,0.85,-7.87749
1.003186,0.85,-7.87749
1.005938,0.85,-7.87749
1.00869,0.85,-7.87749
1.011443,0.85,-7.87749
0.8685782,0.849587,-7.91
0.8712882,0.849587,-7.91
0.8739983,0.849587,-7.91
0.8767083,0.849587,-7.91
0.8794184,0.849587,-7.91
0.8821284,0.849587,-7.91
0.8848385,0.849587,-7.91
0.8875486,0.849587,-7.91
0.8820888,0.85,-7.87749
0.884841,0.85,-7.87749
0.8875932,0.85,-7.87749
0.8903454,0.85,-7.87749
0.8930976,0.85,-7.87749
0.8958498,0.85,-7.87749
0.8986021,0.85,-7.87749
0.9013543,0.85,-7.87749
1.410589,0.849587,-7.91
1.413299,0.849587,-7.91
1.416009,0.849587,-7.91
1.418719,0.849587,-7.91
1.421429,0.849587,-7.91
1.424139,0.849587,-7.91
1.426849,0.849587,-7.91
1.42956,0.849587,-7.91
1.432531,0.85,-7.87749
1.435283,0.85,-7.87749
1.438035,0.85,-7.87749
1.440787,0.85,-7.87749
1.44354,0.85,-7.87749
1.446292,0.85,-7.87749
1.449044,0.85,-7.87749
1.451796,0.85,-7.87749
1.768317,0.8387468,-7.91
1.768317,0.8414569,-7.91
1.768317,0.8441669,-7.91
1.768317,0.846877,-7.91
1.367228,0.849587,-7.91
1.369938,0.849587,-7.91
1.372648,0.849587,-7.91
1.375358,0.849587,-7.91
1.378069,0.849587,-7.91
1.380779,0.849587,-7.91
1.383489,0.849587,-7.91
1.386199,0.849587,-7.91
1.388495,0.85,-7.87749
1.391248,0.85,-7.87749
1.394,0.85,-7.87749
1.396752,0.85,-7.87749
1.399504,0.85,-7.87749
1.402256,0.85,-7.87749
1.405009,0.85,-7.87749
1.407761,0.85,-7.87749
1.388909,0.849587,-7.91
1.391619,0.849587,-7.91
1.394329,0.849587,-7.91
1.397039,0.849587,-7.91
1.399749,0.849587,-7.91
1.402459,0.849587,-7.91
1.405169,0.849587,-7.91
1.407879,0.849587,-7.91
1.410513,0.85,-7.87749
1.413265,0.85,-7.87749
1.416017,0.85,-7.87749
1.41877,0.85,-7.87749
1.421522,0.85,-7.87749
1.424274,0.85,-7.87749
1.427026,0.85,-7.87749
1.429778,0.85,-7.87749
-9.017186,-0.05625947,7.14929
-9.017186,-0.03402253,7.14929
-9.017186,-0.0117856,7.14929
-9.017186,0.01045133,7.14929
1.757476,0.849587,-7.91
1.760186,0.849587,-7.91
1.762896,0.849587,-7.91
1.765607,0.849587,-7.91
1.768317,0.849587,-7.91
1.280506,0.849587,-7.91
1.283217,0.849587,-7.91
1.285927,0.849587,-7.91
1.288637,0.849587,-7.91
1.291347,0.849587,-7.91
1.294057,0.849587,-7.91
1.296767,0.849587,-7.91
1.299477,0.849587,-7.91
1.300425,0.85,-7.87749
1.303177,0.85,-7.87749
1.305929,0.85,-7.87749
1.308681,0.85,-7.87749
1.311433,0.85,-7.87749
1.314186,0.85,-7.87749
1.316938,0.85,-7.87749
1.31969,0.85,-7.87749
1.345548,0.849587,-7.91
1.348258,0.849587,-7.91
1.350968,0.849587,-7.91
1.353678,0.849587,-7.91
1.356388,0.849587,-7.91
1.359098,0.849587,-7.91
1.361808,0.849587,-7.91
1.364518,0.849587,-7.91
1.366478,0.85,-7.87749
1.36923,0.85,-7.87749
1.371982,0.85,-7.87749
1.374734,0.85,-7.87749
1.377486,0.85,-7.87749
1.380239,0.85,-7.87749
1.382991,0.85,-7.87749
1.385743,0.85,-7.87749
-9.017186,-0.1452072,7.14929
-9.017186,-0.1229703,7.14929
-9.017186,-0.1007333,7.14929
-9.017186,-0.0784964,7.14929
0.9552999,0.849587,-7.91
0.95801,0.849587,-7.91
0.9607201,0.849587,-7.91
0.9634301,0.849587,-7.91
0.9661402,0.849587,-7.91
0.9688503,0.849587,-7.91
0.9715603,0.849587,-7.91
0.9742703,0.849587,-7.91
0.9701595,0.85,-7.87749
0.9729117,0.85,-7.87749
0.975664,0.85,-7.87749
0.9784161,0.85,-7.87749
0.9811683,0.85,-7.87749
0.9839205,0.85,-7.87749
0.9866728,0.85,-7.87749
0.989425,0.85,-7.87749
1.258826,0.849587,-7.91
1.261536,0.849587,-7.91
1.264246,0.849587,-7.91
1.266956,0.849587,-7.91
1.269666,0.849587,-7.91
1.272376,0.849587,-7.91
1.275086,0.849587,-7.91
1.277797,0.849587,-7.91
1.278407,0.85,-7.87749
1.281159,0.85,-7.87749
1.283911,0.85,-7.87749
1.286664,0.85,-7.87749
1.289416,0.85,-7.87749
1.292168,0.85,-7.87749
1.29492,0.85,-7.87749
1.297672,0.85,-7.87749
1.605713,0.849587,-7.91
1.608423,0.849587,-7.91
1.611133,0.849587,-7.91
1.613843,0.849587,-7.91
1.616553,0.849587,-7.91
1.619263,0.849587,-7.91
1.621974,0.849587,-7.91
1.624684,0.849587,-7.91
1.63069,0.85,-7.87749
1.633442,0.85,-7.87749
1.636194,0.85,-7.87749
1.638947,0.85,-7.87749
1.641699,0.85,-7.87749
1.644451,0.85,-7.87749
1.647203,0.85,-7.87749
1.649955,0.85,-7.87749
0.8902586,0.849587,-7.91
0.8929687,0.849587,-7.91
0.8956787,0.849587,-7.91
0.8983888,0.849587,-7.91
0.9010988,0.849587,-7.91
0.9038089,0.849587,-7.91
0.9065189,0.849587,-7.91
0.909229,0.849587,-7.91
0.9041065,0.85,-7.87749
0.9068587,0.85,-7.87749
0.9096109,0.85,-7.87749
0.9123631,0.85,-7.87749
0.9151154,0.85,-7.87749
0.9178675,0.85,-7.87749
0.9206197,0.85,-7.87749
0.9233719,0.85,-7.87749
0.9336195,0.849587,-7.91
0.9363295,0.849587,-7.91
0.9390396,0.849587,-7.91
0.9417497,0.849587,-7.91
0.9444597,0.849587,-7.91
0.9471698,0.849587,-7.91
0.9498798,0.849587,-7.91
0.9525899,0.849587,-7.91
0.9481418,0.85,-7.87749
0.9508941,0.85,-7.87749
0.9536462,0.85,-7.87749
0.9563985,0.85,-7.87749
0.9591507,0.85,-7.87749
0.9619029,0.85,-7.87749
0.964655,0.85,-7.87749
0.9674073,0.85,-7.87749
0.9119391,0.849587,-7.91
0.9146491,0.849587,-7.91
0.9173591,0.849587,-7.91
0.9200692,0.849587,-7.91
0.9227793,0.849587,-7.91
0.9254893,0.849587,-7.91
0.9281994,0.849587,-7.91
0.9309095,0.849587,-7.91
0.9261242,0.85,-7.87749
0.9288763,0.85,-7.87749
0.9316285,0.85,-7.87749
0.9343808,0.85,-7.87749
0.937133,0.85,-7.87749
0.9398852,0.85,-7.87749
0.9426374,0.85,-7.87749
0.9453896,0.85,-7.87749
1.735796,0.849587,-7.91
1.738506,0.849587,-7.91
1.741216,0.849587,-7.91
1.743926,0.849587,-7.91
1.746636,0.849587,-7.91
1.749346,0.849587,-7.91
1.752056,0.849587,-7.91
1.754766,0.849587,-7.91
1.762796,0.85,-7.87749
1.765548,0.85,-7.87749
1.7683,0.85,-7.87749
1.692435,0.849587,-7.91
1.695145,0.849587,-7.91
1.697855,0.849587,-7.91
1.700565,0.849587,-7.91
1.703275,0.849587,-7.91
1.705985,0.849587,-7.91
1.708695,0.849587,-7.91
1.711405,0.849587,-7.91
1.71876,0.85,-7.87749
1.721513,0.85,-7.87749
1.724265,0.85,-7.87749
1.727017,0.85,-7.87749
1.729769,0.85,-7.87749
1.732522,0.85,-7.87749
1.735274,0.85,-7.87749
1.738026,0.85,-7.87749
1.75089,0.85,-7.837813
1.753694,0.85,-7.837813
1.756498,0.85,-7.837813
1.759301,0.85,-7.837813
1.762105,0.85,-7.837813
1.764909,0.85,-7.837813
1.767712,0.85,-7.837813
1.714116,0.849587,-7.91
1.716825,0.849587,-7.91
1.719536,0.849587,-7.91
1.722246,0.849587,-7.91
1.724956,0.849587,-7.91
1.727666,0.849587,-7.91
1.730376,0.849587,-7.91
1.733086,0.849587,-7.91
1.740778,0.85,-7.87749
1.743531,0.85,-7.87749
1.746283,0.85,-7.87749
1.749035,0.85,-7.87749
1.751787,0.85,-7.87749
1.754539,0.85,-7.87749
1.757292,0.85,-7.87749
1.760044,0.85,-7.87749
1.649074,0.849587,-7.91
1.651784,0.849587,-7.91
1.654494,0.849587,-7.91
1.657204,0.849587,-7.91
1.659914,0.849587,-7.91
1.662624,0.849587,-7.91
1.665334,0.849587,-7.91
1.668044,0.849587,-7.91
1.674725,0.85,-7.87749
1.677477,0.85,-7.87749
1.68023,0.85,-7.87749
1.682982,0.85,-7.87749
1.685734,0.85,-7.87749
1.688486,0.85,-7.87749
1.691239,0.85,-7.87749
1.693991,0.85,-7.87749
1.738531,0.85,-7.796625
1.741388,0.85,-7.796625
1.744245,0.85,-7.796625
1.747102,0.85,-7.796625
1.749959,0.85,-7.796625
1.752816,0.85,-7.796625
1.755673,0.85,-7.796625
1.75853,0.85,-7.796625
1.584033,0.849587,-7.91
1.586743,0.849587,-7.91
1.589453,0.849587,-7.91
1.592163,0.849587,-7.91
1.594873,0.849587,-7.91
1.597583,0.849587,-7.91
1.600293,0.849587,-7.91
1.603003,0.849587,-7.91
1.608672,0.85,-7.87749
1.611424,0.85,-7.87749
1.614177,0.85,-7.87749
1.616929,0.85,-7.87749
1.619681,0.85,-7.87749
1.622433,0.85,-7.87749
1.625185,0.85,-7.87749
1.627938,0.85,-7.87749
0.77,0.8472847,-7.520576
0.7699999,0.8473125,-7.46771
0.7699999,0.8479607,-7.478462
0.7699999,0.8486035,-7.489124
0.7699999,0.8492409,-7.499696
0.7699999,0.849873,-7.51018
0.7725744,0.8499999,-7.512285
0.77,0.849311,-7.445926
0.7699999,0.8499563,-7.456864
0.7730725,0.85,-7.457604
0.7763693,0.85,-7.457604
0.7796659,0.85,-7.457604
0.7829626,0.85,-7.457604
0.7862593,0.85,-7.457604
0.7837053,0.85,-7.400465
0.7870761,0.85,-7.400465
-6.331228,-0.1284885,8.321267
-6.331228,-0.1047316,8.321267
-6.331228,-0.08097479,8.321267
-6.331228,-0.05721794,8.321267
0.77,0.8466734,-7.401216
0.7699999,0.8473414,-7.412539
0.7699999,0.8480036,-7.423765
0.77,0.8486602,-7.434894
0.7699999,0.8473716,-7.354911
0.77,0.8480485,-7.366642
0.7699999,0.8487192,-7.378268
0.7699999,0.8493841,-7.389792
0.7702222,0.85,-7.400465
0.773593,0.85,-7.400465
0.7769638,0.85,-7.400465
0.7803345,0.85,-7.400465
-6.331228,-0.2235159,8.321267
-6.331228,-0.199759,8.321267
-6.331228,-0.1760022,8.321267
-6.331228,-0.1522453,8.321267
0.7699999,0.8466887,-7.343076
0.77,0.8100024,-6.915205
0.77,0.8140023,-6.915205
0.77,0.8180024,-6.915205
0.77,0.8220024,-6.915205
0.77,0.7940023,-6.915205
0.77,0.7980024,-6.915205
0.77,0.8020023,-6.915205
0.77,0.8060024,-6.915205
0.7847288,0.85,-7.564665
0.77,0.847208,-7.666712
0.77,0.8478059,-7.675844
0.7699999,0.8472326,-7.619952
0.7699999,0.8478423,-7.629454
0.7699999,0.8484472,-7.638879
0.77,0.8490474,-7.648231
0.77,0.8496429,-7.657508
0.771201,0.85,-7.663073
0.7742313,0.85,-7.663073
0.7699999,0.8497165,-7.610374
0.7716399,0.8499999,-7.614883
0.7747327,0.8499999,-7.614883
0.7778254,0.8499999,-7.614883
0.7809182,0.8499999,-7.614883
0.7840109,0.8499999,-7.614883
0.77,0.8479196,-7.530886
0.7699999,0.8485492,-7.541109
0.7699999,0.8491737,-7.55125
0.7699999,0.8497931,-7.561306
0.7720974,0.85,-7.564665
0.7752552,0.85,-7.564665
0.7784131,0.85,-7.564665
0.7815709,0.85,-7.564665
0.7758002,0.8499999,-7.512285
0.779026,0.8499999,-7.512285
0.7822518,0.8499999,-7.512285
0.7854776,0.8499999,-7.512285
0.7699999,0.8472581,-7.57128
0.7699999,0.8478802,-7.581173
0.77,0.8484973,-7.590986
0.77,0.8491094,-7.60072
0.7703743,0.85,-7.753837
0.7732869,0.85,-7.753837
0.7761995,0.85,-7.753837
0.779112,0.85,-7.753837
0.7820246,0.85,-7.753837
0.7849371,0.85,-7.753837
0.77,0.8471845,-7.71167
0.77,0.847771,-7.720454
0.7699999,0.848353,-7.729171
0.77,0.8489307,-7.737823
0.77,0.8495039,-7.746408
0.7699999,0.8483992,-7.684905
0.7699999,0.8489879,-7.693896
0.7699999,0.849572,-7.702817
0.7707796,0.85,-7.709353
0.7737498,0.85,-7.709353
0.77672,0.85,-7.709353
0.7796903,0.85,-7.709353
0.7826605,0.85,-7.709353
0.7772616,0.85,-7.663073
0.7802919,0.85,-7.663073
0.7833222,0.85,-7.663073
1.730892,0.85,-7.400465
1.734262,0.85,-7.400465
1.737633,0.85,-7.400465
1.741004,0.85,-7.400465
1.744375,0.85,-7.400465
1.747745,0.85,-7.400465
1.751116,0.85,-7.400465
1.742296,0.85,-7.457604
1.745592,0.85,-7.457604
1.748889,0.85,-7.457604
1.752185,0.85,-7.457604
1.755482,0.85,-7.457604
1.758779,0.85,-7.457604
1.762075,0.85,-7.457604
1.765372,0.85,-7.457604
1.734819,0.85,-7.663073
1.73785,0.85,-7.663073
1.74088,0.85,-7.663073
1.74391,0.85,-7.663073
1.758222,0.8499999,-7.614883
1.761314,0.8499999,-7.614883
1.764407,0.8499999,-7.614883
1.7675,0.8499999,-7.614883
1.736573,0.8499999,-7.614883
1.739665,0.8499999,-7.614883
1.742758,0.8499999,-7.614883
1.745851,0.8499999,-7.614883
1.748943,0.8499999,-7.614883
1.752036,0.8499999,-7.614883
1.755129,0.8499999,-7.614883
1.769978,0.85,-7.564665
1.733854,0.8499999,-7.512285
1.73708,0.8499999,-7.512285
1.740306,0.8499999,-7.512285
1.743532,0.8499999,-7.512285
1.746757,0.8499999,-7.512285
1.749983,0.8499999,-7.512285
1.753209,0.8499999,-7.512285
1.768669,0.85,-7.457604
1.735242,0.85,-7.564665
1.7384,0.85,-7.564665
1.741558,0.85,-7.564665
1.756435,0.8499999,-7.512285
1.75966,0.8499999,-7.512285
1.762886,0.8499999,-7.512285
1.766112,0.8499999,-7.512285
1.769338,0.8499999,-7.512285
1.744716,0.85,-7.564665
1.747873,0.85,-7.564665
1.751031,0.85,-7.564665
1.754189,0.85,-7.564665
1.757347,0.85,-7.564665
1.760505,0.85,-7.564665
1.763663,0.85,-7.564665
1.766821,0.85,-7.564665
1.732406,0.85,-7.457604
1.735702,0.85,-7.457604
1.738999,0.85,-7.457604
1.754487,0.85,-7.400465
1.757858,0.85,-7.400465
1.761228,0.85,-7.400465
1.764599,0.85,-7.400465
1.76797,0.85,-7.400465
1.74694,0.85,-7.663073
1.74997,0.85,-7.663073
1.753001,0.85,-7.663073
1.756031,0.85,-7.663073
1.759061,0.85,-7.663073
1.762092,0.85,-7.663073
1.765122,0.85,-7.663073
1.768152,0.85,-7.663073
1.748992,0.85,-7.753837
1.751904,0.85,-7.753837
1.754817,0.85,-7.753837
1.75773,0.85,-7.753837
1.760642,0.85,-7.753837
1.763555,0.85,-7.753837
1.766467,0.85,-7.753837
1.76938,0.85,-7.753837
1.737342,0.85,-7.753837
1.740254,0.85,-7.753837
1.743167,0.85,-7.753837
1.746079,0.85,-7.753837
1.759867,0.85,-7.709353
1.762838,0.85,-7.709353
1.765808,0.85,-7.709353
1.768778,0.85,-7.709353
-9.017186,0.03268827,7.14929
-9.017186,0.0549252,7.14929
-9.017186,0.07716214,7.14929
-9.017186,0.09939907,7.14929
-9.017186,0.121636,7.14929
-9.017186,0.1438729,7.14929
-9.017186,0.1661099,7.14929
-9.017186,0.1883468,7.14929
-6.331228,0.06156629,8.321267
-6.331228,0.08532314,8.321267
-6.331228,0.10908,8.321267
-6.331228,0.1328368,8.321267
-6.331228,-0.0334611,8.321267
-6.331228,-0.009704249,8.321267
-6.331228,0.0140526,8.321267
-6.331228,0.03780945,8.321267
1.60203,0.8499999,-6.915151
1.60603,0.8499999,-6.915151
1.61003,0.8499999,-6.915151
1.614031,0.8499999,-6.915151
1.618031,0.8499999,-6.915151
1.622031,0.8499999,-6.915151
1.626031,0.8499999,-6.915151
1.630031,0.8499999,-6.915151
0.77,0.8420025,-6.915205
0.7699999,0.8467777,-7.008448
0.77,0.8475457,-7.023444
0.77,0.8460025,-6.915205
0.7699999,0.8467982,-6.931147
0.77,0.8475859,-6.946926
0.77,0.8483654,-6.962542
0.7699999,0.8491369,-6.978
0.77,0.8499008,-6.993301
0.7733873,0.8499999,-6.995287
0.7772835,0.8499999,-6.995287
0.7700133,0.8499999,-6.915151
0.7740134,0.8499999,-6.915151
0.7780134,0.8499999,-6.915151
0.7820135,0.8499999,-6.915151
0.7860136,0.8499999,-6.915151
0.7900137,0.8499999,-6.915151
0.7940138,0.8499999,-6.915151
0.7980139,0.8499999,-6.915151
1.736105,0.85,-7.709353
1.739076,0.85,-7.709353
1.742046,0.85,-7.709353
1.745016,0.85,-7.709353
1.747986,0.85,-7.709353
1.750957,0.85,-7.709353
1.753927,0.85,-7.709353
1.756897,0.85,-7.709353
1.698032,0.8499999,-6.915151
1.702032,0.8499999,-6.915151
1.706032,0.8499999,-6.915151
1.710032,0.8499999,-6.915151
1.714033,0.8499999,-6.915151
1.718033,0.8499999,-6.915151
1.722033,0.8499999,-6.915151
1.726033,0.8499999,-6.915151
0.77,0.8260024,-6.915205
0.77,0.8300025,-6.915205
0.77,0.8340024,-6.915205
0.77,0.8380025,-6.915205
0.77,0.848306,-7.03829
0.7699999,0.8490586,-7.052988
0.77,0.849804,-7.067541
0.7727931,0.85,-7.071366
0.7765906,0.85,-7.071366
0.7803881,0.85,-7.071366
0.7841856,0.85,-7.071366
0.7879832,0.85,-7.071366
0.7811797,0.8499999,-6.995287
0.7850758,0.8499999,-6.995287
0.788972,0.8499999,-6.995287
0.802014,0.8499999,-6.915151
0.806014,0.8499999,-6.915151
0.8100141,0.8499999,-6.915151
0.8140141,0.8499999,-6.915151
0.8180143,0.8499999,-6.915151
0.8220144,0.8499999,-6.915151
0.8260145,0.8499999,-6.915151
0.8300145,0.8499999,-6.915151
0.8660153,0.8499999,-6.915151
0.8700153,0.8499999,-6.915151
0.8740155,0.8499999,-6.915151
0.8780155,0.8499999,-6.915151
0.8820156,0.8499999,-6.915151
0.8860157,0.8499999,-6.915151
0.8900157,0.8499999,-6.915151
0.8940158,0.8499999,-6.915151
0.77,0.8467582,-7.081952
0.7699999,0.8475074,-7.096221
0.7699999,0.8482495,-7.110352
0.7699999,0.8489842,-7.124345
0.77,0.8497119,-7.138203
0.8980159,0.8499999,-6.915151
0.902016,0.8499999,-6.915151
0.9060161,0.8499999,-6.915151
0.9100161,0.8499999,-6.915151
0.9140162,0.8499999,-6.915151
0.9180163,0.8499999,-6.915151
0.9220164,0.8499999,-6.915151
0.9260164,0.8499999,-6.915151
0.8340146,0.8499999,-6.915151
0.8380147,0.8499999,-6.915151
0.8420147,0.8499999,-6.915151
0.8460149,0.8499999,-6.915151
0.850015,0.8499999,-6.915151
0.854015,0.8499999,-6.915151
0.8580151,0.8499999,-6.915151
0.8620151,0.8499999,-6.915151
0.9300166,0.8499999,-6.915151
0.9340167,0.8499999,-6.915151
0.9380167,0.8499999,-6.915151
0.9420168,0.8499999,-6.915151
0.9460168,0.8499999,-6.915151
0.950017,0.8499999,-6.915151
0.954017,0.8499999,-6.915151
0.9580172,0.8499999,-6.915151
0.9940178,0.8499999,-6.915151
0.998018,0.8499999,-6.915151
1.002018,0.8499999,-6.915151
1.006018,0.8499999,-6.915151
1.010018,0.8499999,-6.915151
1.014018,0.8499999,-6.915151
1.018018,0.8499999,-6.915151
1.022018,0.8499999,-6.915151
0.77,0.8467219,-7.21863
0.7699999,0.8474364,-7.231596
0.77,0.8481443,-7.244443
0.77,0.8467396,-7.151929
0.7699999,0.847471,-7.165524
0.77,0.8481957,-7.17899
0.7699999,0.8489133,-7.192328
0.7699999,0.8496242,-7.205541
0.7716904,0.85,-7.212524
0.775305,0.85,-7.212524
0.7789194,0.85,-7.212524
0.7722282,0.8499999,-7.143688
0.7759319,0.8499999,-7.143688
0.7796357,0.8499999,-7.143688
0.7833393,0.8499999,-7.143688
0.7870431,0.8499999,-7.143688
0.7741373,0.8499999,-7.340698
0.7775856,0.8499999,-7.340698
0.7810339,0.8499999,-7.340698
0.7844822,0.8499999,-7.340698
1.739653,0.8499999,-7.340698
1.743101,0.8499999,-7.340698
1.746549,0.8499999,-7.340698
1.749997,0.8499999,-7.340698
1.753446,0.8499999,-7.340698
1.756894,0.8499999,-7.340698
1.760342,0.8499999,-7.340698
1.76379,0.8499999,-7.340698
0.7699999,0.846705,-7.282277
0.77,0.8474033,-7.294659
0.77,0.8480954,-7.306928
0.7699999,0.848781,-7.319086
0.77,0.8494606,-7.331136
0.7706891,0.8499999,-7.340698
0.77,0.8488457,-7.257172
0.7699999,0.8495404,-7.269781
0.7711779,0.85,-7.278119
0.7747074,0.85,-7.278119
0.7782369,0.85,-7.278119
0.7817663,0.85,-7.278119
0.7852957,0.85,-7.278119
0.7825339,0.85,-7.212524
0.7861483,0.85,-7.212524
1.218022,0.8499999,-6.915151
1.222023,0.8499999,-6.915151
1.226023,0.8499999,-6.915151
1.230023,0.8499999,-6.915151
1.234023,0.8499999,-6.915151
1.238023,0.8499999,-6.915151
1.242023,0.8499999,-6.915151
1.246023,0.8499999,-6.915151
1.186022,0.8499999,-6.915151
1.190022,0.8499999,-6.915151
1.194022,0.8499999,-6.915151
1.198022,0.8499999,-6.915151
1.202022,0.8499999,-6.915151
1.206022,0.8499999,-6.915151
1.210022,0.8499999,-6.915151
1.214022,0.8499999,-6.915151
0.9620172,0.8499999,-6.915151
0.9660173,0.8499999,-6.915151
0.9700174,0.8499999,-6.915151
0.9740174,0.8499999,-6.915151
0.9780176,0.8499999,-6.915151
0.9820176,0.8499999,-6.915151
0.9860177,0.8499999,-6.915151
0.9900178,0.8499999,-6.915151
1.410026,0.8499999,-6.915151
1.414026,0.8499999,-6.915151
1.418027,0.8499999,-6.915151
1.422027,0.8499999,-6.915151
1.426027,0.8499999,-6.915151
1.430027,0.8499999,-6.915151
1.434027,0.8499999,-6.915151
1.438027,0.8499999,-6.915151
1.154021,0.8499999,-6.915151
1.158021,0.8499999,-6.915151
1.162021,0.8499999,-6.915151
1.166021,0.8499999,-6.915151
1.170021,0.8499999,-6.915151
1.174022,0.8499999,-6.915151
1.178022,0.8499999,-6.915151
1.182022,0.8499999,-6.915151
1.729308,0.8499999,-7.340698
1.732756,0.8499999,-7.340698
1.736204,0.8499999,-7.340698
1.752356,0.85,-7.278119
1.755885,0.85,-7.278119
1.759415,0.85,-7.278119
1.762944,0.85,-7.278119
1.766474,0.85,-7.278119
1.250023,0.8499999,-6.915151
1.254023,0.8499999,-6.915151
1.258023,0.8499999,-6.915151
1.262023,0.8499999,-6.915151
1.266023,0.8499999,-6.915151
1.270023,0.8499999,-6.915151
1.274024,0.8499999,-6.915151
1.278024,0.8499999,-6.915151
1.346025,0.8499999,-6.915151
1.350025,0.8499999,-6.915151
1.354025,0.8499999,-6.915151
1.358025,0.8499999,-6.915151
